instance_id,k,n_vars,n_clauses,satisfiability,clauses
947,2,100,120,UNSAT,"[[-23, -25], [13, -33], [-88, 57], [33, 91], [-55, -87], [67, -22], [-90, 47], [45, 73], [-75, 83], [91, -34], [27, -32], [30, 85], [-46, 87], [28, 14], [-38, -16], [-73, -84], [-18, 74], [13, -26], [-92, 71], [22, 23], [96, -98], [-90, 16], [-29, -9], [-56, 77], [86, -75], [-51, -39], [45, -86], [-78, 34], [-31, 46], [51, -21], [99, 47], [25, 28], [61, -15], [42, -42], [-85, 2], [89, -20], [90, 99], [2, -94], [-30, 62], [97, 26], [-46, -99], [50, 36], [-98, -62], [38, 97], [33, 86], [73, -31], [-2, 74], [96, -83], [87, -12], [-83, -90], [-73, -9], [93, -40], [-27, 9], [20, 93], [40, -62], [67, -43], [-36, 62], [-5, -14], [-80, -8], [63, -79], [26, -78], [-24, 66], [79, 31], [-3, 53], [-26, -48], [-13, -87], [25, 76], [15, -57], [22, 61], [91, -88], [10, 52], [73, 16], [-45, 77], [68, 54], [-56, -21], [79, 8], [-90, 10], [-81, 89], [-60, 100], [-67, -17], [-70, 25], [-45, 29], [-89, 7], [56, -33], [-11, -86], [-16, -23], [-72, 5], [31, -10], [59, -61], [30, 56], [-90, -42], [17, -35], [-69, -13], [82, -68], [-40, 51], [-82, 65], [50, -35], [-73, -34], [-50, 2], [69, -79], [-74, -69], [-54, 37], [-29, -74], [-1, -2], [36, 82], [-82, 46], [-63, 51], [9, -33], [-25, -86], [36, -63], [-17, 68], [-22, 16], [80, -70], [17, -97], [-26, -66], [16, 66], [-14, 68], [32, -74], [-59, -60], [76, 76]]"
948,2,100,120,SAT,"[[-23, -96], [6, -24], [91, -83], [-37, -88], [-96, 23], [-15, -66], [25, 99], [-98, -41], [61, -36], [-28, -74], [79, 67], [-21, -28], [-58, 10], [23, 16], [69, 79], [-77, -15], [-9, -83], [42, -60], [-73, 79], [-15, 59], [-8, 34], [-86, -13], [-19, 84], [60, 11], [36, -75], [28, 94], [-53, -92], [-25, -90], [77, 41], [-58, 90], [44, -92], [-11, 28], [59, -10], [-20, 87], [71, 95], [-77, -20], [-96, 78], [-52, 38], [5, -45], [41, 51], [53, 20], [90, -12], [93, 76], [32, 93], [-23, 52], [74, -85], [-52, 76], [-4, -74], [49, -1], [-54, 53], [42, 94], [97, -17], [91, -77], [72, 13], [36, 24], [14, 34], [-11, 57], [25, 22], [76, -40], [4, 18], [83, -52], [20, 75], [81, -36], [-19, 12], [72, 85], [-9, -58], [-4, 88], [96, 2], [21, 99], [73, -70], [-80, 77], [-90, -27], [-26, 28], [-34, 4], [-77, 52], [56, 3], [-89, 55], [75, -76], [79, 44], [-67, -79], [88, -25], [-95, 5], [75, -24], [69, -95], [21, -66], [29, -97], [-9, 3], [-12, 1], [-58, 63], [-30, -45], [-33, -56], [33, -83], [-35, 61], [100, 8], [-85, 61], [24, 87], [-67, -51], [-90, 22], [-74, 19], [-83, 21], [-22, 100], [32, 65], [-42, -91], [-10, -71], [-22, -79], [35, 42], [-99, -96], [76, 51], [64, 35], [1, -76], [-10, -14], [-9, 20], [77, -40], [-28, 83], [40, -97], [-46, -61], [-30, 16], [-53, 44], [-31, -22], [-48, -52]]"
949,2,100,120,UNSAT,"[[-60, 96], [99, -88], [-59, -14], [27, 38], [84, 47], [-70, -87], [58, -58], [45, -30], [53, -86], [78, 10], [91, 64], [32, -87], [-97, -77], [-19, 48], [-52, -44], [-53, 52], [87, -51], [1, -95], [-24, 47], [-30, -91], [-58, -1], [73, -19], [82, -1], [10, -44], [-59, -50], [40, 6], [9, 18], [-88, -75], [47, 94], [3, 52], [-31, -66], [39, 3], [83, 7], [35, -48], [-41, 10], [45, -61], [-24, 75], [-1, 20], [-29, -96], [60, 87], [-98, 33], [-5, -32], [84, -70], [-94, 33], [-68, 5], [88, -18], [-8, 71], [45, 23], [89, 89], [58, -7], [-60, -84], [-62, 48], [-99, -64], [-6, 14], [-93, 59], [-100, 72], [-22, -55], [-62, 8], [20, 54], [93, 34], [-56, 27], [-64, 44], [-36, 33], [68, 42], [89, 38], [2, -87], [100, 85], [-27, -72], [53, -35], [67, 18], [-54, 76], [-62, 64], [58, -52], [5, 18], [67, 84], [-46, -15], [-21, 42], [56, 59], [40, 13], [-82, 84], [91, 68], [50, 14], [-71, 48], [12, -86], [-28, 34], [58, -98], [79, -40], [10, -81], [-43, 21], [-27, 5], [-64, 59], [56, 54], [63, 74], [-10, -95], [28, 43], [14, 56], [-9, 73], [64, 23], [87, -50], [-56, 54], [97, 40], [-49, -40], [34, 61], [35, 86], [-84, 89], [-10, -37], [-36, 71], [91, 45], [22, 54], [38, 25], [50, -19], [19, -28], [31, -26], [63, -100], [24, -60], [-82, 93], [52, 19], [88, -21], [-60, 13], [60, -10]]"
950,2,100,120,SAT,"[[-30, -14], [35, 31], [21, -77], [-100, -78], [-11, 46], [9, 20], [88, -78], [86, 26], [-62, -4], [-34, 100], [-68, 82], [-34, 19], [29, 67], [12, -4], [72, -55], [-47, -36], [-6, -88], [-40, 40], [-83, 11], [94, -70], [-91, -77], [75, 67], [91, -29], [90, 20], [11, 92], [-45, -70], [-93, 74], [-62, 9], [-36, 89], [43, 39], [-84, 59], [-23, 21], [-2, -90], [5, -55], [27, 34], [65, -26], [-24, -35], [-7, 63], [14, -24], [10, -24], [-54, -9], [32, 99], [32, 92], [86, -88], [53, -9], [-63, -84], [-20, 60], [18, 9], [-84, -9], [-21, 20], [-16, 97], [65, -80], [-76, -91], [-28, -4], [41, 12], [-20, 43], [41, -57], [-47, 5], [77, -74], [-30, -66], [60, 28], [-74, -81], [-66, 82], [71, -1], [-28, -86], [-91, -75], [-61, -25], [69, -41], [-99, 99], [77, -86], [100, -97], [-40, 14], [75, -31], [-25, 81], [98, 66], [-63, 17], [76, 12], [38, 84], [-33, 28], [26, -90], [30, 100], [50, -35], [-66, -17], [10, -19], [71, -78], [78, 52], [86, 85], [-84, 92], [18, 26], [60, 48], [-86, 63], [-14, -66], [90, 7], [-22, 88], [-26, -27], [54, 100], [-69, -8], [70, -10], [-72, 81], [9, -72], [75, -87], [-7, 48], [-72, 68], [79, 83], [-30, 66], [-97, -30], [86, 54], [-27, -94], [82, -69], [-62, 35], [34, -43], [42, 87], [-16, 15], [79, -78], [-95, -25], [-4, -77], [55, -56], [37, 68], [-2, -82], [56, 98]]"
951,2,100,120,SAT,"[[-27, 57], [-91, -44], [-37, 92], [5, 44], [97, 46], [-73, -21], [59, 70], [-57, -77], [14, 67], [87, -91], [-3, 34], [57, 48], [-74, -48], [-13, 91], [11, 37], [-77, 39], [-24, -2], [-55, 10], [9, -33], [-21, -65], [-80, 38], [88, -47], [-83, -39], [-53, 71], [-30, -52], [-70, -64], [26, 86], [-85, -96], [-18, -9], [-42, -60], [-46, 16], [-20, 3], [-30, 49], [-11, -22], [97, 57], [51, -31], [6, -99], [-33, -5], [8, -63], [64, 21], [55, 72], [21, -38], [-18, -24], [71, -41], [64, 12], [-36, -34], [-95, 92], [12, 2], [-66, -31], [85, -81], [91, -41], [87, -26], [43, 60], [49, -86], [73, 38], [49, 46], [-73, -22], [-45, -29], [35, 15], [17, 47], [82, -51], [92, -59], [43, -92], [-62, -23], [-64, 73], [20, 59], [17, -85], [57, -28], [-69, 54], [73, -38], [-8, -52], [-64, 78], [45, -44], [-54, 92], [81, 85], [67, -34], [-1, 9], [-83, 50], [-2, 4], [41, -68], [40, -38], [-39, 98], [-72, 20], [39, 46], [-16, 59], [-73, -18], [7, -67], [1, 1], [86, -32], [-27, -48], [10, -11], [-13, 17], [75, -41], [94, 30], [39, -76], [-84, -39], [-8, -11], [-35, 84], [-70, -24], [-91, -52], [53, 36], [-16, 76], [19, -15], [23, 64], [-40, -88], [-58, 84], [-66, -69], [-12, 8], [76, -75], [-5, -10], [32, 41], [-14, -76], [-13, -25], [-51, 77], [37, 81], [57, 59], [-53, 95], [-61, 14], [-26, 41], [52, 5]]"
952,2,100,120,UNSAT,"[[-99, 36], [-28, -75], [-66, -87], [83, -98], [-63, 96], [-35, 48], [67, 72], [-52, -17], [50, -74], [-74, -25], [12, 88], [48, -19], [92, 41], [-27, 56], [39, 11], [-32, 20], [-86, -69], [3, 22], [89, 92], [-57, 98], [-8, 95], [61, 41], [-44, -16], [-39, -98], [-54, 26], [82, 46], [1, -51], [28, -36], [-78, -73], [91, 54], [23, -3], [-29, 3], [-23, -34], [-26, -48], [67, 45], [-55, 31], [21, -43], [86, -7], [-30, -63], [-13, 67], [77, -19], [-11, 10], [-60, 45], [73, -62], [69, 55], [-100, -76], [30, 80], [-66, 1], [-7, -48], [-96, -79], [-84, 75], [-35, -62], [-52, -51], [93, -71], [-12, -86], [53, -46], [31, -35], [-51, 35], [85, -68], [37, 13], [43, -83], [19, -14], [99, -86], [-17, -32], [-92, 1], [93, -53], [28, -56], [-66, 9], [-60, -30], [40, -33], [94, 50], [-73, -20], [-24, 91], [28, 31], [-47, 6], [-17, -98], [-60, 41], [41, 68], [-82, -53], [-79, 56], [-100, -57], [41, -99], [80, 60], [-5, 38], [16, -31], [62, -41], [-16, -97], [-7, 3], [86, 10], [-94, 5], [81, -40], [-34, 75], [-85, 95], [-25, 80], [86, -11], [15, 80], [-44, -38], [69, -47], [-86, -5], [-75, 62], [8, 76], [87, 7], [75, 41], [5, -47], [68, -60], [-7, 94], [98, 77], [49, 1], [66, 18], [23, -44], [55, -2], [26, -67], [11, -42], [-82, -4], [76, 89], [-62, -48], [-3, -56], [-36, 93], [-87, 78], [74, -74]]"
953,2,100,120,SAT,"[[-20, -44], [-67, 22], [-2, -24], [-87, 43], [5, 69], [-62, -9], [89, -52], [-83, 54], [85, 59], [62, 22], [-35, 82], [34, 1], [-29, -59], [51, 67], [74, -16], [22, -31], [-40, 95], [-84, -65], [-66, 94], [-74, 87], [98, 91], [-67, 94], [51, 62], [51, -49], [2, 82], [-98, 28], [7, -2], [-19, 7], [-54, 78], [-80, 12], [-20, 80], [7, -95], [34, -1], [46, 38], [-10, 94], [-43, 6], [-92, 73], [71, 69], [-7, -31], [90, -44], [-18, -9], [3, 42], [-56, -93], [-78, -3], [-19, -5], [28, 29], [86, -2], [-28, -80], [83, 97], [53, -36], [17, -70], [53, -8], [-47, 66], [95, -14], [-61, 14], [57, -7], [52, 49], [-29, 69], [-69, -25], [-66, 36], [44, 60], [40, -91], [60, 5], [-16, -14], [4, 96], [30, 95], [28, -87], [-69, -72], [70, -49], [-67, -53], [59, -34], [-92, 11], [-71, -63], [5, 9], [-58, 100], [91, 70], [76, -82], [-77, -45], [-65, 49], [-32, -32], [19, -35], [-43, -76], [-75, 42], [50, 80], [-63, 60], [-44, 59], [-24, 84], [89, 72], [-95, 71], [28, -92], [14, -26], [99, -43], [14, 31], [-33, 2], [-41, 63], [65, -92], [57, -7], [96, 42], [-44, -5], [-41, 78], [-36, -61], [18, -40], [2, -40], [-45, 57], [-76, -32], [-82, 29], [14, -12], [53, -4], [90, -84], [-58, -46], [74, -76], [26, 47], [-85, 91], [-48, 58], [-42, -48], [88, 23], [34, 59], [78, -62], [-45, -60], [36, -87]]"
954,2,100,120,SAT,"[[-40, -34], [-91, -88], [-22, -22], [57, -89], [56, 87], [-7, 98], [-14, 2], [52, 34], [-84, -4], [-64, 12], [-90, -65], [-75, 30], [-9, -4], [36, 50], [66, 74], [98, -19], [36, -48], [-2, 86], [-17, 71], [72, 78], [-30, 45], [-93, 5], [89, 30], [76, -49], [-55, 50], [69, -35], [39, -7], [73, -68], [-98, -36], [-32, 29], [19, -35], [42, 94], [22, -12], [-72, -75], [-5, -9], [-27, -40], [92, 46], [-10, 39], [47, -13], [-83, -55], [8, 85], [-95, -48], [-55, 67], [72, -35], [33, 99], [-26, 21], [47, 97], [-68, -38], [-17, 72], [-9, 12], [99, -39], [77, -26], [46, -68], [-8, 99], [5, -74], [-74, -89], [88, 49], [93, 40], [-73, 30], [-66, -62], [-69, -96], [-68, 97], [-38, -97], [52, 54], [-1, 86], [-57, 76], [24, 48], [-49, -52], [-5, 56], [-30, -77], [16, -86], [6, -65], [-11, -70], [72, 13], [46, -96], [44, -57], [54, 61], [60, 67], [56, -98], [-21, 92], [28, 85], [-37, -63], [-69, -20], [63, 82], [-89, -61], [28, -73], [28, 89], [2, -100], [-27, -74], [-48, -90], [1, 61], [91, 17], [38, -71], [-27, 46], [-92, 52], [72, 18], [59, -33], [43, -83], [69, 37], [-99, 19], [-34, 3], [54, -55], [-25, 82], [-45, 67], [-13, 5], [96, -14], [81, -61], [-58, 9], [-37, 41], [-99, -75], [48, 45], [48, -19], [29, 14], [45, 77], [-4, 88], [85, -39], [76, -38], [-84, 22], [-72, 52], [47, -36]]"
955,2,100,120,SAT,"[[54, 59], [-24, -60], [29, -63], [69, -56], [38, -84], [82, -94], [-54, 10], [100, -34], [-25, -84], [-87, -1], [20, -60], [6, -57], [25, 52], [-65, 94], [-27, -32], [42, -16], [21, -88], [8, -57], [-56, 94], [-93, 74], [-42, -63], [42, 81], [91, -83], [-69, 40], [-69, -80], [-84, 46], [-43, -1], [75, 22], [-18, -20], [32, 38], [-22, -82], [36, -66], [40, 81], [71, 80], [-91, 62], [97, -49], [-91, -13], [21, 36], [46, -82], [-8, 13], [-28, 14], [-79, 14], [79, 99], [-84, -63], [52, 52], [7, -64], [-19, -6], [95, 84], [46, 64], [71, -27], [-27, -41], [77, 60], [-93, 9], [-40, -99], [54, 97], [27, 30], [61, -51], [49, 83], [-92, 59], [22, -53], [88, 73], [60, -9], [-17, -57], [12, 72], [66, 16], [-45, -83], [32, -10], [10, 37], [54, 6], [-10, 84], [-60, -21], [-51, 10], [4, 6], [-11, -58], [-9, 24], [56, 34], [-40, 56], [6, 59], [10, 33], [66, 97], [55, -82], [47, -5], [-39, -64], [-35, -48], [51, 26], [3, 72], [66, 30], [68, 7], [15, -90], [27, -4], [24, 17], [-29, 42], [-79, 40], [68, -89], [-45, -12], [-57, 62], [-55, -29], [61, 70], [-39, -1], [-59, -43], [91, 16], [11, 27], [71, 85], [-68, 39], [-99, 56], [-88, 13], [-21, -24], [30, 4], [-44, 99], [-30, 11], [-66, -7], [-32, -59], [90, 16], [55, -80], [1, -76], [-33, -83], [33, -40], [-32, -42], [-63, 51], [24, -99]]"
956,2,100,120,UNSAT,"[[-56, -86], [-33, -4], [-88, -72], [-5, -68], [-56, -8], [45, 35], [34, 45], [36, -58], [91, -49], [-73, 44], [-22, -74], [-53, 47], [80, -92], [-42, 84], [56, -15], [-2, 21], [-65, -56], [72, -89], [-52, 2], [-83, 73], [66, -82], [-64, 3], [19, 56], [25, -59], [-61, -3], [57, 91], [-67, 3], [-70, -39], [-27, -18], [12, 13], [89, 36], [74, 38], [-89, -25], [29, -99], [71, 36], [18, -22], [82, -93], [-34, -92], [-24, 91], [-79, 34], [38, 43], [81, -83], [-37, 41], [76, -60], [-54, 50], [90, -10], [-87, -77], [-63, 50], [-21, -56], [-62, 31], [-15, -12], [-12, 12], [-8, -41], [-100, -11], [-32, 26], [-31, -35], [86, 29], [-65, -23], [81, -65], [94, -14], [-77, 47], [100, -57], [-23, 68], [-38, 47], [-58, 45], [66, 18], [92, -96], [-67, 22], [-81, -70], [-48, 79], [45, -7], [82, 83], [-88, -60], [-83, 26], [-65, 88], [-50, -32], [86, 34], [-53, -45], [46, -7], [12, -61], [20, 99], [8, -29], [-37, 44], [-58, -2], [11, 48], [90, 75], [36, -17], [15, 86], [15, 63], [92, -59], [-51, 62], [69, 11], [-22, 21], [-48, 19], [-50, -67], [95, -70], [84, 61], [12, -72], [55, -59], [-80, 15], [61, 96], [64, -84], [14, 37], [-99, -39], [-12, -55], [-4, -17], [57, -76], [-62, 60], [-49, -62], [87, 17], [-78, 74], [-80, 91], [65, 64], [-12, -20], [-16, -65], [38, -18], [-61, 80], [70, 43], [56, -80], [-82, -20]]"
957,2,100,120,SAT,"[[-48, -25], [-28, -36], [80, -77], [-48, 10], [48, -43], [-15, 61], [79, 39], [26, 96], [-5, 52], [50, 20], [100, 26], [74, -58], [-90, 99], [72, 50], [-93, 75], [-19, 80], [86, -68], [-70, -74], [-60, -72], [93, 92], [99, 83], [48, 38], [-41, -46], [30, 36], [-60, -81], [-98, 75], [85, 90], [92, -40], [24, 66], [57, 53], [-42, 98], [-87, -94], [-88, 36], [-40, 84], [8, -91], [96, 67], [62, 69], [-73, -83], [9, -95], [-83, -56], [63, 45], [-31, -23], [-34, -9], [-27, 59], [68, 33], [57, -87], [18, -67], [-32, -81], [-38, 46], [-37, 67], [-74, 61], [12, -23], [66, 63], [73, 5], [97, 58], [28, 16], [72, 16], [-79, -86], [69, -57], [71, 82], [-75, -62], [-18, 51], [28, 52], [-36, 39], [-24, 66], [42, 82], [7, -25], [46, -52], [56, 59], [-3, -37], [98, 5], [89, -1], [41, 20], [-85, 53], [-13, -60], [-79, 83], [89, 16], [-80, -99], [-83, 21], [41, 40], [64, 83], [-86, -7], [-59, -64], [-62, -100], [70, -8], [51, 82], [-80, 7], [97, -71], [47, 26], [39, 99], [32, -44], [95, 37], [90, -40], [-33, 8], [-73, -47], [-91, -71], [-44, -74], [1, -62], [-43, -19], [60, -18], [3, -8], [-25, 84], [-44, 40], [-50, -53], [61, 90], [25, 75], [-7, -57], [-38, -71], [15, 76], [-20, 78], [70, 86], [87, -90], [9, 67], [-33, -86], [21, 20], [-12, 33], [-77, 61], [-56, 18], [-76, -94], [36, -28]]"
958,2,100,120,SAT,"[[3, -16], [34, -52], [55, 95], [-63, 91], [47, 77], [-91, 12], [-57, -24], [71, 89], [19, 44], [-12, 55], [78, 98], [-100, 45], [-82, -62], [-7, -81], [-69, 86], [-9, 14], [61, 36], [-55, 30], [32, 72], [11, 61], [-36, -31], [-80, 43], [52, -46], [-58, -48], [-15, -18], [33, 71], [69, -100], [16, 35], [-87, 69], [-8, -23], [16, 89], [-93, -55], [-74, -95], [8, 99], [99, -91], [2, -34], [9, -93], [27, -35], [-84, 51], [-37, 45], [61, -52], [78, 27], [-49, 20], [78, 65], [-42, -55], [63, 91], [-57, -12], [-78, -74], [-34, -77], [52, 11], [-17, 42], [39, 26], [47, 65], [-41, 71], [-43, 17], [6, -32], [-17, -65], [72, 57], [-11, 54], [-7, -25], [73, -61], [-68, 82], [46, 96], [80, 97], [30, 32], [-85, 60], [40, 18], [83, 90], [64, -59], [-94, -51], [22, 51], [-33, 46], [52, 39], [-57, 81], [-90, -18], [28, 94], [-37, -6], [91, 28], [-81, -11], [69, 50], [29, -37], [-47, 26], [32, 84], [72, -96], [-85, -22], [66, 60], [-49, 34], [-21, 2], [38, -59], [-10, -55], [49, -58], [-22, -99], [70, 100], [88, 23], [-66, 100], [-58, 43], [-44, 29], [60, 81], [-94, -49], [-98, 23], [50, -4], [65, 35], [-34, -37], [-35, 9], [82, -43], [-48, 15], [55, 87], [86, -94], [68, 93], [-40, 90], [51, -56], [-3, -89], [-55, -16], [44, -66], [16, -83], [-100, 45], [16, 25], [-32, -78], [-32, 62], [-51, -33]]"
959,2,100,120,SAT,"[[100, 41], [29, 3], [14, 5], [-66, 39], [-84, -4], [1, -84], [-26, -82], [1, -89], [42, 96], [-54, -95], [3, 17], [66, -54], [-49, 28], [25, 46], [86, -33], [-81, -85], [53, -70], [-73, 99], [-91, 15], [-46, 20], [53, -29], [-11, 6], [1, 94], [-93, 25], [-31, -100], [59, -54], [88, 66], [-88, -59], [28, 72], [-18, 30], [62, -75], [-73, 7], [-59, 17], [-39, 99], [-100, -94], [11, -85], [-15, -91], [34, -100], [-36, -55], [33, -38], [44, -6], [93, 48], [-28, -87], [87, 56], [2, -100], [-95, 99], [30, 7], [-47, 79], [-90, 83], [73, -16], [20, -15], [68, 39], [-49, 11], [5, 95], [-12, 98], [85, -48], [92, -70], [51, 6], [54, 77], [17, 74], [8, -7], [-12, 2], [70, 11], [-98, -72], [10, -5], [-39, -17], [-16, 70], [-84, -34], [-92, 66], [-57, -62], [94, -79], [80, 57], [94, -7], [33, 68], [-5, 57], [90, 2], [-75, -64], [16, 88], [25, 76], [-57, 31], [-52, 52], [76, 43], [50, 93], [-12, -57], [49, 12], [62, 85], [66, 7], [6, -55], [55, 55], [98, 87], [-17, 71], [-42, -65], [71, 26], [49, -84], [-35, -86], [-63, 27], [91, 49], [-77, 97], [62, -28], [-30, 97], [12, -49], [-27, 93], [88, 26], [89, 88], [52, -9], [-70, -26], [-91, -60], [21, -37], [81, 37], [74, -50], [-77, -17], [-3, -45], [-93, -91], [-13, -67], [7, 34], [-63, 70], [-88, -38], [28, -4], [-17, -91], [-69, -68]]"
960,2,100,120,SAT,"[[29, 67], [7, -68], [58, 56], [14, -33], [35, 83], [-52, -97], [-80, -70], [-83, 17], [-16, -46], [9, 15], [-54, -23], [-81, 64], [-22, -25], [15, 100], [70, 7], [-98, -29], [-39, 9], [-74, -37], [70, 78], [74, -82], [-81, 92], [-52, 86], [-7, 7], [-30, -52], [-47, -74], [85, 92], [-46, -32], [92, 94], [-60, 93], [17, 91], [-28, -81], [-77, -71], [-38, -92], [-40, -96], [-40, -20], [17, 93], [-72, -47], [-71, 77], [-23, -57], [-62, 99], [74, -77], [-48, 97], [65, 38], [-28, 58], [-61, -23], [-41, 17], [-61, 75], [44, -76], [6, -41], [19, -73], [-6, 64], [-45, 28], [-38, -10], [-53, 35], [33, -37], [-10, -28], [-14, 37], [100, 51], [-93, 17], [36, -64], [-26, -66], [26, -57], [49, -89], [42, -21], [69, -75], [-46, -92], [-9, -42], [33, -58], [98, -24], [-77, -92], [-29, 93], [94, -25], [-87, 12], [-88, 34], [-41, 88], [-89, -25], [93, 34], [20, -30], [-4, 98], [-54, 49], [-15, 95], [56, 86], [-69, 73], [-43, 41], [-66, -15], [87, 75], [-75, 70], [-35, -83], [-10, -40], [58, -28], [-40, 60], [-6, -98], [83, -14], [-86, -63], [-6, -96], [85, 86], [6, 71], [1, -11], [-33, 75], [84, 7], [72, 34], [97, 30], [33, 62], [-74, 3], [27, 44], [28, 60], [44, 10], [100, 50], [-53, -39], [-97, 57], [-22, -2], [60, 63], [-89, -19], [86, -42], [-14, -94], [-89, -73], [32, 61], [1, 88], [96, 23], [-60, 36]]"
961,2,100,120,SAT,"[[47, -90], [54, -32], [-79, 65], [-30, -87], [60, -8], [-91, -31], [14, -59], [96, 18], [-76, 45], [56, -85], [-12, -61], [31, -97], [-59, -78], [-41, 11], [-3, 40], [95, -62], [66, -1], [81, 28], [29, -51], [-39, 99], [68, 80], [41, -27], [58, -86], [-48, -57], [-85, 39], [-43, 1], [-40, 78], [-75, -60], [4, -99], [24, -40], [-63, -29], [-79, -37], [-93, 16], [38, -100], [-100, 87], [-70, 7], [-33, -24], [1, 4], [-37, -48], [-50, -78], [28, 72], [82, -56], [94, -92], [-20, -75], [56, 45], [77, -9], [65, -1], [-50, 10], [-100, 90], [100, 89], [-72, -29], [-18, 32], [33, -53], [-78, 58], [81, 94], [-43, 56], [63, -16], [85, -27], [100, -49], [88, 74], [-58, -9], [17, -47], [-41, -100], [56, -25], [51, 22], [46, 49], [23, 24], [33, -2], [37, -35], [13, -93], [-42, 90], [-26, -45], [7, -96], [71, 6], [72, -21], [-27, 82], [60, -83], [73, 48], [-10, -90], [-66, -47], [-80, -92], [12, 41], [65, -75], [82, -98], [45, 10], [39, -73], [75, 92], [41, 99], [50, -93], [94, -72], [-100, -58], [69, -45], [82, -94], [-97, 22], [57, 10], [87, 66], [24, 52], [74, -74], [-9, 73], [29, 46], [-27, 47], [51, -11], [-19, -94], [56, 45], [95, -28], [-50, 52], [33, 49], [75, 48], [76, -29], [-58, 31], [-56, -33], [-33, 83], [39, -33], [-43, 23], [94, -21], [43, 20], [-20, 98], [57, -61], [6, -17], [72, -32]]"
962,2,100,120,SAT,"[[-92, -54], [1, 32], [85, 53], [-84, -27], [-8, 92], [-24, 17], [4, 57], [45, -8], [57, 7], [-35, 34], [31, 14], [-85, 26], [-67, -7], [25, -68], [-52, -21], [46, -18], [16, -22], [-75, -89], [-63, -18], [31, -40], [-93, -96], [-68, 71], [-73, 58], [10, 97], [13, -41], [-40, 69], [-76, -21], [-37, 44], [-99, 71], [-37, 61], [100, -79], [69, -21], [68, 71], [-4, -58], [-17, -75], [-72, 59], [74, -30], [-97, 60], [-64, 9], [62, 77], [41, -68], [48, 97], [90, 25], [19, -19], [99, 47], [-12, 98], [14, 70], [91, -92], [-58, 78], [-35, -62], [-47, 13], [36, 36], [-61, 81], [63, -7], [-14, -90], [49, 19], [88, -85], [-51, -69], [-100, 98], [-74, 41], [-34, -45], [82, -20], [32, 68], [74, 15], [79, -49], [-9, 19], [76, -34], [-52, 9], [75, 82], [-59, -78], [-88, -16], [28, -17], [80, -46], [-83, -16], [7, -59], [71, 83], [41, 75], [68, -96], [-48, 63], [-95, -91], [-61, 70], [-14, 89], [13, -57], [-77, -66], [11, 40], [-80, -5], [44, 74], [34, 92], [43, -59], [4, -68], [71, 33], [-41, 77], [-12, -25], [95, 18], [-49, -59], [-91, -67], [-28, 36], [-13, 83], [-93, -8], [81, 54], [-79, -7], [100, -24], [15, 63], [58, -44], [79, 56], [-68, -24], [84, -36], [26, -20], [9, -59], [78, -45], [-29, -56], [-61, -69], [36, -71], [-12, -58], [-98, 3], [-37, 16], [-53, -43], [9, -18], [38, -16], [43, -38]]"
963,2,100,120,SAT,"[[-81, 35], [-80, 100], [72, 59], [-51, -42], [49, -11], [2, -36], [-76, 93], [49, -19], [-61, -61], [99, 47], [-31, 20], [39, 5], [64, 24], [-3, -45], [52, 31], [5, 30], [-63, 26], [69, 45], [-31, 70], [-84, 55], [94, 43], [-56, 15], [-24, 31], [90, 86], [-87, 83], [-69, 53], [-46, 73], [-48, 23], [96, -60], [-86, 53], [-38, 94], [94, -90], [62, -14], [11, 43], [2, 30], [-19, -6], [70, -10], [10, 44], [-4, 13], [-13, 27], [98, 71], [16, 28], [-18, 58], [-66, 26], [-23, 25], [57, 90], [62, 34], [-8, 87], [-15, -61], [-96, 80], [32, 77], [-50, -60], [-30, 49], [75, 27], [6, 94], [54, 100], [99, 74], [78, 43], [90, 26], [40, -38], [-81, -14], [-50, 99], [14, 21], [-5, 25], [-30, 35], [-60, 53], [77, 65], [-3, -16], [39, -23], [-98, 26], [49, -93], [-98, -76], [-58, 70], [43, 98], [77, 8], [94, 71], [7, -71], [-46, -35], [84, 46], [-53, 23], [-37, -64], [22, -8], [-85, -74], [-72, 42], [89, 37], [36, 92], [-46, 49], [25, 15], [-56, -51], [-43, -60], [54, -31], [-21, -46], [82, -85], [41, 21], [38, 39], [-57, 86], [73, 97], [3, -32], [5, 70], [-33, 6], [-80, 40], [-41, 19], [51, 82], [74, 82], [-92, -98], [-50, 79], [78, 10], [-90, 96], [-91, -32], [-48, 61], [97, -46], [31, -4], [-59, -99], [-67, -92], [-47, 27], [-93, -99], [4, 88], [74, 84], [-77, 85], [-31, 68]]"
