instance_id,k,n_vars,n_clauses,satisfiability,clauses
40,2,50,100,UNSAT,"[[-11, -37], [-16, 34], [-41, -29], [-24, 49], [42, -34], [-21, -15], [12, -7], [-20, -40], [35, -13], [-25, -26], [27, -18], [20, -34], [27, -44], [47, 39], [-21, -37], [22, -48], [35, 6], [46, -19], [16, -5], [43, 6], [-34, -36], [2, 12], [1, -34], [14, 17], [3, 8], [12, 28], [38, 45], [-31, 8], [24, 18], [-28, -2], [-8, 19], [48, -29], [-6, -3], [28, 11], [39, -26], [-16, 42], [38, -10], [-41, 38], [18, 20], [5, -38], [-34, -28], [11, -29], [5, -48], [44, 23], [-14, -43], [36, 25], [25, -28], [-48, 12], [-6, -38], [-32, 6], [-3, -20], [-34, 41], [26, 31], [44, -26], [46, 46], [-40, -35], [26, -5], [13, 4], [-32, 41], [42, -30], [-36, -22], [38, 23], [-22, 34], [-50, -4], [-25, 26], [7, 17], [-44, 27], [-34, -6], [-8, 20], [11, -41], [-16, 13], [49, -46], [-26, -29], [-20, 32], [38, 15], [1, 20], [11, -17], [21, -37], [35, 30], [20, 37], [-18, 41], [10, 39], [-18, 10], [22, -23], [-7, -44], [-37, -8], [22, 16], [5, -26], [28, -4], [-9, 24], [49, 31], [-36, -4], [41, 11], [-2, -17], [32, 5], [48, 1], [-11, -6], [14, -49], [21, -17], [-22, 10]]"
41,2,50,100,UNSAT,"[[-21, 38], [-16, 7], [-45, -17], [3, 17], [8, -29], [21, -40], [48, 8], [-37, -28], [50, 38], [7, 16], [43, -19], [-15, -6], [-20, 43], [5, -39], [-34, 42], [-11, -33], [-31, 11], [33, 23], [50, 45], [-35, 23], [-5, 11], [11, -44], [-29, 50], [30, 24], [-33, -15], [-25, 39], [22, -21], [9, -25], [33, -48], [-37, 29], [-7, -39], [41, -42], [-22, -30], [26, -21], [-18, -46], [6, 6], [17, -25], [-46, 2], [1, -45], [41, 43], [2, -41], [11, -14], [-28, -32], [26, 21], [-46, 25], [-26, 36], [-3, -21], [-15, -45], [-10, -5], [48, 42], [-38, -2], [-16, 17], [-18, -1], [41, 8], [-28, -9], [-3, 7], [-38, -40], [-8, -13], [-1, 25], [32, -43], [-15, -5], [38, -30], [27, 5], [-44, 11], [49, 7], [38, -1], [35, 33], [-18, -13], [-37, 41], [38, 41], [-30, -13], [-27, -33], [-22, -21], [-50, -15], [40, 27], [-48, -26], [46, 36], [28, -10], [21, -43], [5, 44], [-20, -15], [-21, -48], [-14, -21], [18, -4], [20, -8], [-11, 38], [-41, -39], [-43, 21], [-9, 38], [34, 15], [44, 14], [2, 1], [9, -44], [35, -11], [-12, 27], [-19, 5], [-9, 25], [11, 21], [-8, 37], [32, -17]]"
42,2,50,100,UNSAT,"[[29, -36], [46, -28], [-29, 19], [-48, 41], [13, -8], [7, -40], [6, -48], [47, 30], [-14, 19], [25, 39], [21, 29], [-16, 4], [46, 37], [47, 5], [-45, 33], [7, -33], [-18, 39], [-48, -28], [49, -13], [16, -44], [8, -45], [-30, -32], [-45, 7], [34, 18], [7, -40], [-27, -2], [-10, -31], [31, 5], [-21, -22], [-6, 11], [13, 33], [40, -37], [-30, 7], [-25, 38], [-18, -16], [-2, -28], [-39, 13], [48, 10], [-47, 43], [13, 25], [40, 22], [20, -29], [16, 33], [46, 19], [-29, 9], [12, 44], [-49, 34], [18, -37], [10, -42], [-5, 18], [-46, -21], [45, -4], [47, 6], [-36, -39], [-41, -2], [7, -35], [-8, 4], [38, -38], [-28, 38], [-10, -20], [49, 36], [-15, 28], [31, 23], [42, 5], [-4, 5], [-18, 5], [-38, -14], [-36, 2], [27, -35], [-37, -33], [4, 33], [-16, -46], [48, 11], [38, 42], [-36, -48], [1, -2], [-45, -42], [30, -38], [-45, 29], [-39, 7], [-21, 37], [17, -1], [22, -8], [42, 7], [-25, -39], [7, 11], [-20, 50], [-15, -9], [13, 37], [27, -2], [-9, 29], [38, 37], [7, -25], [19, -15], [-18, -5], [45, 44], [4, 10], [-23, -46], [33, -37], [12, 3]]"
43,2,50,100,UNSAT,"[[-6, 15], [30, -26], [18, 4], [-28, 22], [-14, -6], [45, 47], [8, 47], [23, 23], [-21, -10], [-6, 19], [7, -48], [14, -5], [-29, 36], [-26, -28], [38, 39], [-31, 4], [22, 32], [30, -21], [50, -18], [-26, -49], [-33, 29], [-45, -26], [18, -7], [4, -44], [-32, -37], [21, 25], [-46, 43], [43, 30], [-37, -6], [33, 45], [-11, -21], [21, -41], [2, -9], [-35, -41], [-31, 48], [-18, 18], [-40, -28], [21, 48], [10, 39], [-21, -14], [1, -24], [11, -40], [-20, -3], [25, -32], [-49, -31], [6, 25], [42, -38], [39, 44], [-44, 48], [20, -8], [45, -3], [14, -4], [7, -12], [-46, 15], [-5, -15], [12, 1], [43, -13], [6, 33], [-43, -43], [-31, -13], [41, -31], [13, 11], [-37, 44], [-4, -11], [42, 40], [-17, 4], [-5, -18], [34, -32], [29, -1], [14, 16], [39, -31], [-12, 6], [37, 28], [-45, 50], [-44, 35], [12, 29], [26, 5], [-32, -44], [-7, 48], [18, 26], [-47, -12], [14, 1], [31, -42], [48, -3], [-12, 5], [-36, -47], [2, 30], [35, -13], [-21, 26], [-13, 24], [42, -13], [-45, 27], [2, 24], [5, 31], [-23, -2], [33, -21], [-21, 42], [43, -37], [-12, -40], [46, 19]]"
44,2,50,100,UNSAT,"[[45, 37], [34, 43], [-17, 1], [-9, -20], [12, 49], [27, -11], [19, -45], [-38, 14], [-8, 49], [-7, -19], [38, -47], [-38, 9], [-32, -26], [6, 21], [27, 40], [-50, -3], [25, -46], [-8, 49], [27, 35], [-38, -27], [-24, 16], [43, -29], [45, -25], [-10, 8], [-25, -34], [16, -21], [-18, 34], [-37, 1], [-50, -6], [-41, -19], [-32, 22], [-13, 50], [9, -43], [40, -16], [-13, 9], [-26, 23], [50, -37], [6, 49], [-32, -31], [50, 19], [-31, -15], [-26, 45], [-28, -18], [6, -12], [39, 8], [-18, 6], [-24, -2], [10, -34], [-43, 38], [-35, 9], [18, -11], [1, -12], [19, -13], [-35, -15], [50, 8], [8, -8], [-29, 27], [-17, -13], [-1, -8], [-39, -10], [-38, 27], [13, -14], [5, -14], [-50, 46], [13, -14], [39, 25], [35, -36], [-29, 16], [19, 8], [-20, -49], [-43, 13], [13, -26], [28, 29], [13, -12], [39, -40], [-16, -44], [-32, 45], [40, -17], [48, 28], [-29, 32], [-1, -42], [-35, -39], [42, -37], [16, -50], [-10, -42], [32, -25], [2, 48], [-25, -13], [39, -8], [11, 44], [-22, -47], [-1, 8], [9, -45], [31, 18], [-32, 28], [11, -14], [-33, -42], [3, -36], [26, 12], [-18, 19]]"
45,2,50,100,UNSAT,"[[-22, -39], [50, -38], [40, 19], [-12, 3], [-48, -17], [-23, 35], [-34, 19], [22, 40], [16, -21], [-21, -48], [1, -42], [9, -13], [-24, 44], [15, 45], [-24, -5], [-19, -46], [-20, -18], [9, -50], [50, 24], [-27, 36], [32, 3], [9, 14], [20, 8], [21, -26], [1, -26], [10, -12], [48, -21], [-6, 19], [-32, -23], [34, -9], [-42, 41], [27, 42], [26, 37], [-48, 31], [-24, 2], [11, 37], [16, -44], [-37, -5], [-14, 37], [-27, -49], [-24, -18], [22, 7], [-27, -38], [33, -39], [-21, 9], [-47, 50], [-1, 25], [13, -7], [44, -40], [6, 26], [45, 38], [10, 37], [28, -28], [30, 47], [18, -16], [-22, -18], [-16, -5], [31, -24], [42, -19], [-7, 17], [-15, -42], [27, 26], [-23, 30], [-19, 3], [-40, 11], [11, -39], [25, 15], [14, 8], [27, -24], [41, -14], [22, 16], [-23, 47], [-26, 7], [5, -43], [37, -18], [-9, -4], [41, -6], [32, -37], [16, -24], [-14, -3], [44, 37], [27, 36], [27, 15], [-36, -7], [20, 35], [24, 13], [15, 38], [5, 14], [25, -32], [7, 15], [-29, 36], [38, 39], [36, 33], [-34, 30], [33, -41], [-22, -1], [17, 21], [16, -48], [-41, 28], [29, 45]]"
46,2,50,100,UNSAT,"[[48, 17], [34, -36], [-16, -22], [-6, -45], [-1, 17], [37, -48], [10, -34], [-32, -40], [39, 50], [-47, 5], [24, 30], [-5, -40], [10, 15], [2, -4], [2, 18], [13, 48], [-20, -34], [-1, -43], [-28, -41], [-36, 8], [-35, 3], [-26, -29], [46, -6], [44, -3], [-42, -28], [-28, -27], [-20, 26], [12, -48], [-2, -19], [-42, -16], [11, -32], [-34, -29], [-23, -36], [3, 31], [8, -35], [-21, -25], [-21, -8], [13, 7], [-35, -27], [-42, -40], [14, -19], [37, -18], [6, 39], [48, -13], [-5, -29], [11, -9], [-43, 34], [41, 19], [25, 47], [-6, 1], [-13, 35], [9, 25], [-39, 14], [-47, -49], [49, -20], [-20, 49], [-17, 30], [16, 16], [5, 9], [50, -32], [4, -44], [-5, 3], [10, -11], [-40, 39], [-46, 13], [-37, 2], [-27, -35], [42, -13], [-37, 12], [12, 41], [-21, -25], [19, -38], [32, -20], [33, -47], [39, 4], [-5, 39], [7, 34], [-26, -14], [-8, -32], [42, 1], [-10, 16], [-43, -50], [8, 32], [-7, 28], [33, 31], [-27, -38], [25, 20], [10, -9], [16, 26], [27, 12], [50, -23], [7, -17], [-37, 16], [-12, -40], [4, -38], [-35, -35], [14, 45], [21, -18], [41, -46], [-40, 34]]"
47,2,50,100,UNSAT,"[[-36, 1], [1, 23], [14, -31], [9, 30], [-44, 35], [30, 41], [43, -49], [-41, -24], [-34, 34], [-42, -6], [-12, 34], [-29, 48], [-10, 2], [-33, -35], [20, -35], [14, 19], [50, 32], [-41, -43], [-40, 15], [7, -30], [-48, 32], [37, -5], [-1, 10], [40, -15], [-13, 8], [-48, -16], [-46, 49], [-4, -2], [17, 32], [10, -50], [33, 30], [-38, 41], [-27, 18], [-15, -32], [-6, 39], [-40, -9], [-2, 44], [1, 50], [39, 25], [43, 37], [24, -37], [-18, -1], [37, 26], [45, 26], [-6, 12], [-45, 23], [-3, 47], [-11, 4], [34, -16], [-39, 11], [-3, 9], [21, -19], [13, 40], [-5, -40], [12, -27], [-24, -14], [-19, 35], [49, 45], [-9, -34], [36, 10], [30, -19], [28, -9], [-30, 26], [29, 16], [-46, 8], [39, -41], [-42, -25], [44, -17], [-29, -6], [-20, -37], [-15, 13], [26, 17], [-15, 33], [-14, -42], [35, 19], [-34, 48], [26, 35], [-13, -13], [1, -28], [-39, 42], [40, -16], [-39, -44], [-33, 27], [20, 31], [-41, 11], [-33, 27], [18, 30], [3, -18], [-41, 32], [-27, -24], [-13, -41], [29, 19], [-37, 44], [-39, 15], [40, 50], [-6, 9], [35, 40], [-42, -39], [-4, -30], [14, -3]]"
48,2,50,100,UNSAT,"[[31, 1], [-44, -3], [5, 5], [-13, 30], [8, 48], [-8, -35], [43, 33], [49, -26], [2, -50], [22, -29], [42, -10], [33, -25], [5, 18], [36, -12], [-13, 20], [31, 46], [-49, 11], [-16, 26], [3, -18], [-44, -30], [-27, 2], [-30, 49], [15, -13], [15, -49], [-26, -7], [-31, 22], [-8, -31], [6, 7], [24, -8], [6, 3], [29, -32], [10, 4], [-30, -44], [-30, -39], [-21, -24], [3, -37], [-12, 14], [8, 35], [-6, 1], [-7, 34], [39, -30], [15, 41], [32, -47], [39, 1], [-50, 43], [48, -28], [23, -6], [20, -49], [-16, 9], [44, 16], [22, -45], [-6, -50], [43, 30], [2, 38], [25, -37], [6, 9], [38, -35], [31, 44], [25, 28], [-10, -7], [50, 33], [37, -50], [10, -37], [-16, 37], [-6, -3], [11, 30], [-22, -4], [-32, 18], [-43, 14], [-3, 48], [8, 3], [-50, -47], [27, -28], [49, 25], [9, 24], [31, 26], [-16, -30], [49, -9], [50, -43], [36, -8], [-30, 34], [3, -12], [-40, 23], [43, 20], [-16, 16], [30, -26], [17, -44], [39, 1], [-36, -23], [45, -6], [-40, -49], [4, 18], [29, -1], [-7, -5], [-11, 4], [-42, -4], [7, -32], [-10, -11], [-12, 43], [-48, -48]]"
49,2,50,100,UNSAT,"[[-36, -6], [12, 39], [-42, 40], [17, -21], [-19, 30], [-1, -38], [18, 4], [3, -28], [7, -29], [4, 36], [-36, 42], [-17, 25], [22, -22], [42, -1], [32, -6], [-32, 21], [15, -28], [44, -17], [43, -28], [49, -7], [-7, 30], [19, -48], [2, 34], [19, 50], [37, 15], [46, 2], [6, -3], [44, 17], [41, -16], [-6, 10], [-31, 31], [3, 39], [-9, -12], [-41, 42], [14, -19], [-16, 2], [-8, 19], [21, -41], [43, 4], [42, 15], [-28, -7], [14, 49], [30, -19], [-41, -5], [-26, -32], [-32, -44], [-28, -5], [-48, -1], [29, -46], [-5, 50], [-2, -32], [-1, 19], [19, -7], [-16, 4], [-28, 18], [-13, -44], [-27, 33], [-20, 6], [36, 23], [27, -38], [-49, -44], [-27, -37], [21, 50], [19, 29], [42, 47], [-1, 15], [10, 29], [-41, -23], [-42, 47], [-35, 5], [44, -22], [27, -29], [-35, 40], [17, -9], [46, 9], [-49, 8], [-43, -42], [36, -33], [23, 22], [2, -48], [3, 11], [-28, 34], [6, 26], [-41, 17], [37, -46], [23, -8], [-27, -25], [-40, 5], [16, -22], [2, 13], [24, -47], [14, 35], [29, 42], [-37, -43], [-9, 27], [-30, 38], [-17, 14], [42, -22], [-2, -45], [27, 35]]"
50,2,50,100,UNSAT,"[[-19, 19], [27, 40], [-13, 15], [-45, 16], [-7, -45], [-26, -2], [7, -13], [-47, 44], [43, 16], [8, -20], [15, -49], [-18, -43], [-31, 20], [29, 7], [7, 37], [3, 8], [44, -4], [-34, -27], [50, 42], [-7, -36], [30, 43], [26, -41], [45, -28], [8, -20], [49, 1], [16, 39], [-46, -40], [33, 47], [-41, -9], [26, -10], [-14, -18], [-17, 47], [-9, -17], [-33, -33], [-39, -4], [-35, -15], [18, 32], [27, 47], [28, -21], [26, -3], [16, 10], [14, 19], [-44, 42], [18, 15], [16, 22], [24, -11], [30, 35], [-32, 25], [-7, -18], [-7, -13], [45, -17], [4, -16], [-26, -31], [-50, 22], [41, -27], [8, 16], [-7, 29], [6, -27], [10, 28], [10, 4], [-2, -31], [27, -12], [27, -37], [-11, 35], [26, 12], [-45, 43], [46, -23], [-42, 34], [-36, 34], [-48, -33], [41, -2], [31, 27], [38, 31], [-42, 5], [-21, -14], [-49, -16], [41, 42], [17, 42], [-17, 25], [36, -47], [35, -7], [-18, 45], [19, 29], [-33, 29], [-39, -42], [-43, -48], [44, 4], [16, 26], [23, -50], [23, -12], [-18, 15], [-17, 43], [-9, -44], [3, -20], [47, 27], [-12, 6], [-28, 9], [22, 37], [1, 31], [-5, 33]]"
51,2,50,100,UNSAT,"[[24, 9], [-26, -42], [13, -31], [-39, -33], [-39, 24], [-47, -9], [-6, -21], [-45, 26], [-37, -21], [-41, 20], [-45, -6], [44, -41], [40, -13], [35, -16], [-37, 9], [32, 4], [-15, 17], [-16, 35], [5, 20], [13, -36], [41, -31], [-34, 38], [-48, 35], [44, 14], [-28, -13], [-23, -17], [-39, -21], [39, -41], [-22, 8], [41, -16], [8, 7], [-39, -18], [-16, -16], [-45, 8], [4, 14], [-31, -29], [-40, 14], [36, 5], [47, 9], [2, -42], [-43, -18], [-16, 20], [7, -38], [36, -29], [-50, -28], [30, -31], [10, 44], [-35, -45], [-6, 6], [4, 10], [11, 33], [-39, -43], [-31, 18], [24, -18], [-45, 5], [24, -30], [18, 8], [-1, 34], [-17, 13], [-38, -1], [8, 21], [-34, 23], [11, -42], [-25, 22], [-32, -42], [7, -44], [-42, -4], [47, 7], [-19, 9], [14, -44], [-7, 46], [28, 29], [36, -37], [12, 47], [-24, 47], [-7, -21], [21, -17], [15, 3], [35, -22], [-31, -18], [41, -17], [45, -37], [17, 37], [-39, 40], [-14, -12], [47, -8], [35, 50], [2, -50], [-10, 2], [30, 13], [-17, -33], [33, -31], [-22, -12], [-21, -35], [-16, 16], [-38, 18], [34, 15], [36, 37], [8, 21], [-45, 27]]"
52,2,50,100,UNSAT,"[[34, 16], [26, 20], [15, -36], [12, 48], [-49, 42], [-8, -37], [-34, -22], [50, -15], [-43, 20], [-18, 26], [-39, -20], [3, -49], [25, 10], [-28, -7], [-19, 8], [-31, -21], [35, -41], [24, 43], [34, -7], [-19, 18], [36, 34], [-1, 40], [1, -41], [-28, -22], [-47, -18], [38, 48], [48, 1], [47, -10], [-27, -10], [32, 10], [-27, -4], [9, 21], [-40, 36], [30, -10], [-28, -12], [47, 6], [-30, -40], [-14, -44], [-2, 38], [-20, 1], [48, 42], [-30, 25], [9, 6], [-12, 7], [37, -27], [-31, 26], [-41, -31], [32, -19], [-47, 19], [-22, -32], [45, 43], [27, 28], [12, -47], [-22, -34], [34, -32], [31, -42], [-6, -39], [-40, -6], [-1, -42], [38, -9], [37, 16], [-31, -28], [4, -47], [33, -26], [11, 11], [3, 6], [48, -16], [47, 6], [-13, 38], [-6, -33], [-15, 38], [-21, -1], [-46, 33], [21, 41], [-14, -26], [-31, 16], [20, -7], [14, 48], [-30, -17], [-13, -33], [-13, 39], [-46, -6], [24, 43], [-28, 34], [34, -1], [-15, -37], [14, -41], [-12, 43], [-29, -37], [7, -2], [12, -21], [-37, -35], [6, -10], [-3, 9], [-10, 43], [-49, -45], [45, -32], [-16, 23], [4, -39], [-18, 35]]"
53,2,50,100,UNSAT,"[[30, 3], [39, -44], [18, 25], [-35, 16], [30, -32], [39, 21], [-43, 12], [40, -16], [-3, -28], [19, -31], [4, -33], [-33, 8], [5, 6], [-12, 33], [45, -44], [46, 12], [41, 30], [-25, -28], [-11, 20], [-37, -34], [-19, -42], [-23, 2], [-4, -16], [42, 41], [-32, 50], [46, 47], [49, 22], [35, 17], [-25, 16], [-20, 28], [-10, -48], [34, 36], [-23, 15], [-36, 22], [30, 25], [40, 19], [29, 48], [-50, -33], [1, 17], [4, 8], [-46, 9], [19, 36], [-38, -11], [16, 20], [-44, -31], [-47, -5], [44, 46], [17, -15], [-46, -37], [-17, -11], [8, -39], [-14, -38], [-37, -3], [-36, -49], [42, -10], [-45, 28], [-16, -1], [-15, 12], [-50, 44], [-40, 5], [45, 21], [41, 32], [-14, 32], [-7, 31], [35, 43], [-19, -42], [-37, 43], [28, -22], [44, 30], [42, 24], [38, 22], [22, 33], [-32, 4], [40, 11], [-19, 41], [-30, 41], [-43, 46], [2, 36], [32, 24], [12, -1], [19, -12], [-22, -7], [-7, -37], [37, 26], [12, -13], [-47, 35], [-35, 25], [-20, -38], [-45, -11], [7, 31], [25, -29], [2, 23], [-49, 20], [38, -26], [3, 46], [2, -10], [20, 10], [-42, -20], [-10, -26], [27, -36]]"
54,2,50,100,UNSAT,"[[-35, -1], [50, -3], [-19, 17], [-41, -48], [23, 34], [18, -45], [-16, -44], [15, 34], [1, 9], [-46, 33], [4, -24], [20, -47], [22, 8], [47, -18], [6, 10], [-47, 48], [36, -13], [-43, -31], [49, 47], [33, 8], [6, -39], [2, 43], [-18, 39], [-38, -21], [4, -48], [5, 13], [8, 39], [8, -29], [13, 24], [11, -25], [22, -3], [30, -39], [10, 4], [-42, -50], [23, 16], [36, 47], [-43, -46], [-19, -3], [-24, -35], [-50, 29], [14, 29], [18, -25], [-19, -48], [43, -7], [-18, -14], [-10, 1], [-14, 4], [-37, -16], [38, 10], [47, 19], [-1, 27], [40, -19], [3, 1], [32, -24], [-9, -11], [-11, 49], [-47, -32], [19, 36], [-49, -14], [36, 19], [35, -17], [13, -39], [-25, -16], [-7, -4], [50, -25], [-19, -48], [42, -32], [40, -31], [-34, 41], [-49, 16], [-18, -23], [-45, -31], [1, 38], [-1, 35], [-49, -47], [-39, -39], [49, 22], [-47, -41], [1, 2], [22, -30], [5, -40], [24, 49], [39, 50], [30, 21], [2, 11], [-24, -44], [-32, 26], [-47, -3], [29, 45], [-41, -45], [37, -44], [-13, -37], [20, 28], [-42, -23], [-27, -25], [-3, 25], [-46, -20], [-46, -5], [-42, 49], [46, -30]]"
55,2,50,100,UNSAT,"[[4, 29], [-5, 40], [-48, -35], [-21, -33], [-37, -4], [40, 15], [9, -20], [-43, 19], [14, -27], [-12, 50], [50, 23], [-22, 44], [-10, -16], [-41, 42], [-14, 46], [43, 8], [6, -38], [-12, -37], [26, 34], [20, -31], [23, -29], [47, 21], [41, 19], [-24, -10], [36, 16], [-24, 21], [-20, 17], [8, 26], [-43, 37], [13, 13], [6, -14], [48, 15], [-38, 23], [-13, 14], [11, -30], [-7, 49], [45, -12], [-4, 21], [-43, 26], [-35, 4], [32, -10], [-41, 31], [26, 34], [39, 5], [-24, -36], [-48, 18], [38, 35], [-19, -39], [4, 5], [-38, 6], [-40, -40], [-26, 41], [-41, -9], [19, 37], [40, 44], [44, 1], [-45, 49], [28, -22], [41, 34], [-27, 10], [-9, 23], [-19, -32], [9, -42], [-34, 15], [46, -28], [47, -47], [-43, 40], [27, -1], [19, 11], [-23, -31], [-45, 39], [25, 39], [39, 3], [44, -47], [-29, 9], [-22, 17], [50, -36], [18, -48], [-42, -1], [45, -31], [44, 25], [-28, -6], [35, -43], [-7, 31], [-38, 33], [28, -36], [-10, -28], [-37, 24], [-42, 28], [-32, -11], [15, -28], [34, 17], [38, 35], [-48, 42], [1, -25], [5, 42], [38, 3], [-16, -27], [-43, 14], [-36, 38]]"
56,2,50,100,UNSAT,"[[28, 16], [-9, 35], [5, -24], [-9, 11], [-9, -5], [50, -13], [40, 14], [-2, -14], [-9, -9], [17, 6], [24, 17], [-13, -40], [-33, 31], [18, 9], [29, -49], [-32, -49], [50, -47], [3, 30], [42, 13], [-39, -15], [21, 26], [14, -41], [-17, 45], [36, -17], [-18, 10], [49, -22], [-41, -41], [27, -14], [26, -15], [10, -14], [35, 17], [39, 26], [13, 50], [-36, 48], [-47, -24], [33, -1], [40, 5], [8, 19], [44, -27], [-26, 45], [30, 13], [-43, -9], [25, 31], [-22, 39], [31, -17], [-30, 6], [2, -33], [17, -38], [29, -25], [15, -34], [12, 30], [32, -38], [-11, 19], [-4, 24], [-16, -13], [-7, -34], [2, 6], [-48, -3], [-26, -41], [-11, -24], [-39, -40], [23, -19], [-15, -36], [21, 42], [-3, 38], [-45, 24], [-37, -23], [42, -45], [-33, -25], [41, 40], [33, -4], [21, 1], [20, -27], [11, -30], [-22, -49], [-43, -8], [13, 32], [37, 36], [-26, 35], [-20, 42], [-45, -9], [38, 42], [39, 20], [-35, -41], [28, 38], [27, 2], [-47, 6], [-16, -43], [23, 48], [-12, 50], [-9, 12], [11, -27], [43, -27], [-25, -30], [23, -47], [43, -1], [30, -5], [-38, 10], [-29, 36], [38, 8]]"
57,2,50,100,UNSAT,"[[-29, -35], [22, -10], [1, -7], [14, 14], [-17, 2], [45, 13], [-4, 30], [-28, -4], [-40, 10], [23, -49], [-13, -5], [-36, -50], [-40, 27], [40, -41], [49, -10], [-20, 27], [45, 25], [32, 13], [-38, -10], [22, -48], [-17, 29], [-12, 8], [-7, 44], [19, -42], [24, -46], [-34, 28], [-39, 14], [-18, 35], [-20, 41], [-16, 45], [-23, 50], [34, -28], [37, -5], [29, 42], [-46, 2], [32, -26], [33, 36], [-38, -20], [-37, 15], [15, 23], [25, 29], [2, -24], [-38, -8], [-36, -39], [-20, 18], [21, 3], [-35, 43], [-7, -31], [19, -2], [-7, 6], [26, -36], [-40, -14], [11, -2], [25, 38], [-36, 8], [-18, 32], [-43, -42], [-28, -18], [20, 31], [-5, -42], [21, -44], [-21, -32], [-46, 40], [44, -31], [14, -33], [-38, 31], [48, 23], [-15, 2], [-34, -9], [-46, -43], [3, -35], [35, 40], [-25, -41], [-32, 19], [-9, 23], [-8, 44], [36, 29], [14, -19], [16, -46], [-38, -24], [42, 44], [15, 41], [-18, -5], [-36, 47], [-7, -11], [-21, -29], [-38, 42], [34, -41], [-39, 31], [-41, 21], [23, 10], [49, -19], [5, 17], [37, -3], [3, 6], [8, -32], [-11, 46], [-38, 4], [-8, -46], [22, 15]]"
58,2,50,100,UNSAT,"[[-19, 34], [39, -2], [17, 47], [-22, 22], [4, -41], [-28, -4], [39, -42], [-8, -36], [-44, 18], [15, 29], [-26, -3], [-14, 15], [-47, -32], [45, -3], [32, 29], [-41, 23], [-6, -18], [49, 34], [3, 34], [7, 26], [-9, 11], [-2, 30], [-9, 50], [-5, 49], [31, -40], [49, -1], [13, -37], [7, 42], [3, -9], [-12, -28], [27, 22], [8, 5], [-15, -23], [-20, -32], [-43, -38], [38, 40], [36, 21], [-49, 43], [22, -6], [10, -19], [45, -31], [-28, -46], [-16, -50], [9, -49], [48, 13], [-3, 21], [13, 33], [-37, -9], [-35, 27], [-12, -45], [-19, -21], [-10, 11], [33, 23], [-23, -50], [-40, 21], [-36, -32], [-47, 19], [34, -44], [36, -21], [37, 15], [1, 32], [-8, 13], [-44, 7], [-4, 27], [12, -15], [22, -20], [18, -42], [8, -10], [5, -27], [17, 30], [47, -10], [5, 19], [44, -38], [24, -8], [13, 45], [50, 22], [5, 48], [-34, 46], [13, -42], [-13, -20], [13, -41], [3, -1], [47, 29], [-40, -46], [-24, -11], [8, -20], [22, 12], [-32, -40], [40, 35], [-2, -49], [-46, 23], [-17, -35], [-7, -15], [7, -10], [45, 3], [9, -36], [26, 11], [-1, 45], [-40, -11], [-9, -50]]"
59,2,50,100,UNSAT,"[[-5, -28], [5, -14], [33, -17], [36, -11], [6, 44], [-25, -7], [46, 18], [21, -45], [42, 24], [-38, 24], [1, 39], [-46, -46], [-5, -46], [-48, -47], [8, 15], [46, -2], [-12, -15], [-38, 21], [21, 1], [-19, -49], [13, 19], [-12, 31], [40, 23], [1, -9], [-38, 11], [31, -28], [1, -38], [-33, 42], [34, -2], [39, -44], [29, 36], [-30, 7], [5, 29], [-20, 25], [-49, -9], [49, -15], [9, -45], [35, 2], [8, 50], [46, 49], [48, 34], [21, -46], [28, 4], [-47, 40], [11, -33], [13, -33], [12, 48], [13, -27], [-7, -38], [9, 44], [21, 17], [-24, 15], [20, -48], [24, -34], [19, -29], [-38, -25], [-45, -36], [46, -45], [-21, -45], [-11, -26], [-28, 21], [-45, 43], [48, -37], [21, 34], [-48, 16], [-43, 25], [39, 35], [-19, -28], [33, 39], [42, -38], [44, -48], [36, -15], [6, -26], [-5, 4], [-15, 29], [21, -23], [29, -4], [-41, -15], [6, -22], [-16, 10], [41, 2], [6, -12], [29, 47], [-31, -5], [24, 17], [-17, -13], [17, -33], [34, 47], [9, 40], [32, -6], [47, 4], [-36, 23], [46, -31], [-39, -10], [-24, -11], [39, -2], [2, -42], [9, 13], [19, -41], [29, -20]]"
