instance_id,k,n_vars,n_clauses,satisfiability,clauses
437,2,100,80,SAT,"[[-45, 8], [-65, -66], [24, -12], [60, -2], [-70, 93], [-83, 5], [70, -38], [54, -80], [-46, 14], [31, 87], [-56, -56], [-67, -48], [86, 24], [82, -57], [36, -58], [88, -54], [26, 56], [83, -57], [-69, 28], [-14, 84], [64, -97], [-88, -74], [-69, -36], [-58, 84], [-50, 77], [37, 83], [35, 23], [4, 93], [-32, -30], [-22, 63], [-20, 54], [-28, 72], [-37, -28], [-35, -17], [-30, 73], [51, -11], [81, 23], [-95, 93], [-77, -34], [9, 84], [-92, 4], [-59, -8], [75, 24], [84, -1], [-80, -57], [-33, 98], [-74, -100], [-9, -43], [-3, 10], [-95, 60], [-89, 32], [-42, -11], [77, -94], [47, 100], [-85, -41], [-2, -41], [80, 83], [67, 88], [42, -63], [-16, -34], [99, -24], [13, -77], [-92, -47], [48, -10], [-74, -43], [-56, -61], [67, 27], [-7, -26], [49, -14], [-43, -36], [40, -93], [44, 7], [-41, 77], [-18, 60], [-17, -18], [-7, 20], [18, -70], [-79, 19], [-28, 51], [33, -64]]"
438,2,100,80,SAT,"[[16, 100], [-88, -77], [-87, -88], [54, 72], [-45, 81], [-22, -71], [-32, -45], [-59, 47], [-68, 72], [-74, 18], [-63, -69], [70, 43], [-80, -73], [-56, -27], [-4, 14], [37, -87], [43, -65], [-44, -89], [-19, -1], [-17, -51], [-84, -19], [-32, -20], [-73, 12], [35, -12], [39, 24], [24, 76], [83, 99], [-25, -30], [-44, -39], [-96, 21], [-60, -70], [9, -41], [-61, 10], [-23, -53], [16, -5], [-64, 97], [63, -40], [-38, -63], [79, 49], [-32, 6], [-44, 45], [42, -10], [28, -49], [-51, -19], [98, -99], [-13, -65], [-92, 67], [21, -89], [52, 86], [-27, 41], [13, 53], [-47, 10], [-51, 43], [35, 97], [-99, 55], [-16, -4], [-31, -25], [25, 85], [5, 49], [-18, 39], [90, 35], [21, 94], [52, 50], [-15, -41], [55, -62], [-71, 27], [-27, -42], [-98, -85], [68, 45], [86, 82], [13, 52], [-91, 15], [96, 79], [48, -75], [-92, -73], [94, -2], [37, 1], [-97, -11], [-1, 33], [-34, -38]]"
439,2,100,80,SAT,"[[87, -37], [57, 7], [28, 89], [-39, -61], [-31, 89], [-46, -18], [-28, -83], [64, -91], [79, -39], [-25, -42], [67, 32], [13, 69], [95, 28], [82, -65], [-2, -34], [65, -69], [11, 73], [79, -1], [-62, 2], [5, 63], [66, -39], [-6, -48], [47, 98], [75, -9], [-18, 50], [-41, -66], [34, 56], [74, 80], [-29, -83], [51, -56], [-97, 35], [-74, 58], [96, -53], [98, -30], [-100, -16], [5, 66], [44, -20], [-100, -23], [24, 60], [8, -38], [83, -8], [-36, -53], [-7, -14], [-81, -33], [2, -38], [-59, -25], [26, 16], [-55, -72], [8, 33], [16, 96], [9, 51], [-1, -74], [63, -35], [67, -19], [29, 80], [3, 3], [72, -100], [83, -90], [-5, 16], [-4, 52], [-3, -57], [-51, -94], [77, 57], [-25, 83], [-22, -43], [-28, -26], [-14, 13], [66, 31], [68, -89], [-28, 91], [-18, 89], [-30, -19], [-11, -5], [-91, 19], [29, -83], [-60, -30], [-37, 10], [-70, -68], [-88, 65], [-31, -1]]"
440,2,100,80,SAT,"[[-8, 75], [32, 88], [40, 57], [-83, 59], [-10, -40], [-2, 64], [-29, 34], [23, -40], [56, -34], [-61, 4], [-20, -81], [68, 92], [-31, 96], [-18, -82], [-42, 51], [14, 14], [88, 26], [98, -90], [-37, -13], [-60, 72], [-41, 96], [-92, 78], [-59, 45], [35, -40], [-67, -17], [-77, -60], [-34, 66], [-32, 37], [52, -20], [38, 61], [14, 96], [79, -25], [52, 12], [-32, -98], [-31, 73], [-3, 41], [81, -30], [12, -5], [-68, 66], [-68, 48], [11, -87], [71, -13], [-5, -60], [-76, -32], [-79, 63], [58, -46], [-45, -99], [77, -6], [97, 65], [-34, -32], [-38, 42], [-52, -47], [11, -33], [80, 91], [-43, 28], [-72, 5], [-90, -77], [-91, -53], [40, -12], [100, -38], [-40, -25], [-46, -34], [-43, 44], [-52, 36], [-68, -8], [85, 82], [27, -68], [44, 72], [-87, 87], [2, -97], [-40, 81], [-59, 57], [48, -25], [56, 31], [-96, -40], [-41, -50], [-96, 75], [68, 20], [-69, -79], [-61, -100]]"
441,2,100,80,SAT,"[[-33, 64], [-27, 50], [-82, 96], [-65, 18], [-72, -53], [-82, 56], [24, -2], [26, 78], [66, 84], [-100, 45], [44, 30], [86, 64], [1, 18], [14, -95], [59, -34], [39, 82], [73, -85], [-77, 8], [-91, 59], [39, -49], [-23, -5], [-91, 86], [55, 80], [64, 93], [-57, -26], [95, 40], [81, -25], [-33, -70], [-85, 43], [25, 74], [-46, 32], [19, -49], [-35, 28], [-56, 22], [-97, -2], [-93, -28], [-40, 54], [-59, -7], [-21, 65], [37, 17], [-13, 66], [81, -12], [-42, -97], [-52, 3], [-18, -14], [73, 23], [19, -44], [-15, 28], [68, 92], [92, 5], [-35, 84], [67, -66], [-59, 30], [-50, -35], [-26, -41], [-78, -31], [86, -91], [-1, 48], [-25, -30], [89, -36], [26, 79], [-58, 22], [15, -3], [-23, 49], [77, -14], [85, 34], [7, -89], [-5, -10], [-8, 52], [-2, 44], [-71, -3], [22, 31], [-88, -78], [65, -90], [37, -68], [22, 19], [-16, 69], [97, -60], [-76, -76], [-27, -37]]"
442,2,100,80,SAT,"[[-49, -64], [-83, -55], [-19, -16], [41, -62], [-91, 92], [-90, -8], [20, -53], [-98, -83], [16, 17], [-28, -78], [51, 68], [29, -57], [-3, -12], [3, 80], [20, -88], [-65, -23], [39, 45], [20, 81], [-83, -36], [-85, -63], [-67, 1], [-39, -20], [-54, -13], [-95, -22], [-98, 2], [64, -6], [17, 63], [87, -91], [11, -56], [78, 50], [-44, -70], [14, -89], [19, 17], [-39, 34], [7, -69], [-49, 87], [-68, 1], [87, -100], [-18, -16], [-80, 22], [-84, 75], [-75, 66], [-68, 9], [93, -49], [83, -63], [-68, -46], [-63, 100], [-41, -46], [-95, -24], [45, 94], [-29, -26], [-7, 63], [78, 7], [64, -10], [96, 19], [-36, -92], [91, -31], [26, 2], [-59, -69], [-53, -53], [88, -77], [-22, -90], [75, 70], [-38, -31], [-63, 81], [-28, 71], [-39, -82], [62, 22], [96, -33], [78, -35], [33, -64], [-9, 56], [-27, 11], [46, 27], [5, 11], [68, -73], [-96, -54], [54, -1], [84, 1], [77, 88]]"
443,2,100,80,SAT,"[[29, 100], [-58, 27], [-76, 38], [93, -63], [87, -32], [64, 13], [-30, 80], [94, 96], [-6, 9], [-66, 53], [-61, -42], [-62, -67], [-97, 60], [-88, 82], [12, 24], [-27, 68], [93, -3], [-72, -94], [-45, 8], [-68, 87], [-86, 2], [-59, 10], [-3, -74], [-79, 14], [38, 89], [-42, -10], [83, 29], [-5, -64], [21, 88], [89, -5], [98, -96], [82, 19], [-6, 56], [72, 9], [58, 12], [-17, -53], [61, -28], [93, 37], [60, -86], [-9, -38], [87, -98], [-53, -1], [29, -34], [68, 32], [-87, -78], [34, -42], [-95, -15], [-71, -12], [1, 71], [13, -40], [92, 22], [11, 24], [35, 17], [26, -44], [2, -49], [-28, 22], [-48, 99], [95, 8], [73, -22], [-76, 86], [69, -36], [28, 57], [-35, -64], [-85, -91], [-55, 46], [91, 81], [-78, 36], [90, -70], [100, -35], [-55, -74], [78, 68], [40, 42], [-43, -91], [38, 100], [87, 93], [-81, -15], [64, 7], [70, 13], [35, 47], [29, 24]]"
444,2,100,80,SAT,"[[-55, -1], [43, 87], [13, 76], [74, 29], [-71, 19], [-52, -21], [-30, -58], [22, 95], [30, -73], [-20, -80], [14, -81], [49, 99], [-68, -35], [-3, -99], [44, -89], [75, 74], [47, -22], [-24, 32], [-54, -61], [65, -72], [26, 89], [16, 29], [-94, 75], [-76, -89], [-74, -33], [13, -91], [53, -18], [98, 53], [43, 1], [-74, -58], [-63, -15], [4, -43], [59, 84], [-39, 20], [-78, -20], [-74, -66], [-43, -29], [-66, -11], [-43, -87], [-82, -47], [-66, 33], [-75, -17], [53, 27], [-96, -18], [-80, -56], [97, 36], [-83, 13], [5, -79], [82, -97], [44, -57], [-25, 59], [61, 41], [-11, 58], [96, -16], [-25, 50], [34, -5], [-86, 11], [-47, -70], [-88, -32], [-49, -80], [95, -40], [95, 21], [-17, -85], [40, 29], [-13, -76], [-48, -23], [-52, -37], [-31, 56], [-31, -46], [85, -77], [-56, 11], [-62, 4], [-51, -2], [-96, -62], [-65, -28], [-39, -92], [-45, -33], [-38, -95], [-18, 18], [-3, 78]]"
445,2,100,80,SAT,"[[-24, -90], [27, 9], [58, -74], [13, -62], [-2, 78], [35, 39], [41, 31], [31, -40], [75, 78], [-46, 80], [-95, 26], [-57, -55], [34, -36], [57, 92], [98, 82], [-99, -3], [10, -97], [-48, 68], [-83, -27], [-4, 38], [32, -79], [-62, 23], [46, -53], [-34, -6], [-47, -39], [50, -50], [-33, 31], [97, -56], [4, 76], [-49, -89], [69, -61], [-82, 62], [-21, -12], [-66, -95], [-86, 71], [26, -77], [-32, -90], [79, -22], [42, 87], [-23, 85], [11, 78], [-57, -47], [31, 60], [51, 79], [-30, -86], [27, 60], [-56, -28], [-16, -50], [-5, 69], [96, 86], [-7, -96], [47, 88], [89, 57], [76, -46], [23, 81], [39, 79], [-89, 60], [76, -94], [73, -53], [-35, 49], [-85, 60], [-83, 32], [59, -18], [-3, 79], [-37, -50], [58, 72], [-62, -53], [-7, -56], [-90, -82], [-33, 20], [6, -53], [-32, -66], [-24, -97], [-95, -88], [-99, -76], [-81, 8], [-76, 5], [56, 73], [-13, -39], [-94, 2]]"
446,2,100,80,SAT,"[[25, -84], [6, 16], [67, -5], [79, -92], [100, -86], [-28, -68], [38, -46], [-22, -65], [9, -65], [62, -46], [100, -95], [-67, 91], [75, -69], [53, 59], [-69, -39], [-68, 7], [-98, -15], [25, -94], [17, -89], [100, -65], [-96, -11], [-22, -94], [-85, 83], [-5, 74], [-83, 26], [-63, -10], [45, 13], [-66, -93], [-42, 41], [-25, -97], [59, -54], [-27, -29], [-5, -93], [10, 87], [18, -57], [42, -97], [39, 13], [-79, 36], [72, 26], [-7, -50], [64, -79], [74, -34], [-34, -5], [-100, 75], [-10, 83], [11, -44], [96, 91], [-33, -16], [27, -1], [15, 20], [59, -3], [-2, -37], [80, 1], [63, -10], [12, -30], [83, 100], [-95, -73], [-10, -46], [11, -18], [-80, -80], [63, 4], [92, 10], [42, 74], [-95, -35], [-30, 85], [-38, -82], [57, -60], [-78, -73], [-53, -25], [-72, -88], [79, 15], [16, -49], [-94, -25], [-70, 12], [-19, -16], [-85, 84], [-40, -92], [-96, 85], [22, 42], [-80, 18]]"
447,2,100,80,SAT,"[[4, -61], [10, 100], [3, 9], [12, 73], [22, -23], [-41, -10], [76, 77], [-35, 62], [25, 46], [4, -10], [-93, 11], [94, -50], [1, 85], [-62, -21], [-97, 33], [17, 88], [-27, -82], [-25, -51], [57, -31], [85, 23], [-84, -29], [61, 60], [48, 28], [-66, -79], [41, -86], [90, -74], [74, 90], [-23, 68], [-57, 66], [13, -60], [35, -65], [22, 26], [88, -52], [97, -58], [-51, -64], [82, -53], [-28, 37], [94, 96], [-39, -36], [-26, 25], [-52, -5], [32, -77], [69, 17], [62, 63], [5, 74], [-74, 53], [79, -29], [17, 30], [-86, 43], [69, 9], [13, -4], [27, -52], [13, 24], [-12, -93], [-4, 12], [99, -71], [-1, 41], [66, 21], [2, -66], [15, -97], [-73, 44], [88, -27], [-84, -43], [-73, 63], [44, -27], [81, -21], [-48, -41], [-14, -72], [24, 15], [69, 67], [-30, -93], [97, 98], [10, 63], [10, 59], [-32, -32], [-47, -47], [97, 92], [92, 95], [-64, 89], [-78, -16]]"
448,2,100,80,SAT,"[[-11, -88], [76, 66], [-8, 97], [97, 42], [-78, -49], [-50, 49], [19, 85], [-72, -66], [21, 97], [-65, 7], [30, 68], [47, -44], [91, 42], [93, 84], [-84, -34], [20, 13], [-72, 26], [-81, 4], [83, -85], [-74, 8], [3, 21], [2, 55], [84, 28], [-58, 69], [58, -8], [-1, 20], [-9, -100], [39, 11], [45, -52], [70, -95], [33, 72], [48, 59], [-26, -47], [28, -48], [-55, -95], [51, 82], [57, 15], [73, -80], [-11, 63], [-6, 74], [-51, -82], [43, 36], [-91, -23], [-34, -9], [-3, -93], [15, 42], [79, -100], [-73, 91], [93, 49], [-80, 89], [49, 12], [90, -88], [91, 23], [-27, 21], [-97, -6], [12, 75], [97, 51], [-28, 2], [-79, 42], [-17, -65], [-66, 96], [96, -6], [15, 59], [98, 82], [-81, -45], [73, -28], [-85, 95], [-9, -14], [32, -17], [-47, -39], [-99, 37], [-4, 94], [86, -37], [55, 37], [61, 86], [92, 19], [-13, -34], [-13, 91], [-14, 33], [-45, -6]]"
449,2,100,80,SAT,"[[14, 12], [27, -12], [38, 51], [15, -50], [42, -87], [-40, 54], [7, -70], [-73, 39], [-90, 60], [74, -69], [-24, 14], [-48, 35], [91, -100], [-74, -66], [-10, -15], [-16, 42], [21, 20], [-12, -57], [100, -80], [45, 90], [-81, 45], [40, -44], [-98, -60], [-71, 1], [-94, -97], [55, -70], [13, -27], [-83, -37], [12, -21], [-40, -80], [4, -100], [68, -70], [-86, 59], [-21, -9], [-92, 66], [-61, -69], [77, 65], [-54, -54], [23, 95], [99, -99], [16, -8], [-69, -8], [96, 12], [-90, 56], [-71, 23], [40, -19], [76, 25], [26, 54], [85, 34], [-38, -5], [-99, -27], [-74, -6], [-30, -80], [11, 7], [100, -60], [-87, 91], [-78, -28], [46, -99], [19, -81], [50, 44], [60, 25], [-72, 47], [91, -37], [98, 12], [46, 58], [-88, 45], [56, 87], [46, -21], [-42, -100], [78, -10], [25, 37], [-45, -60], [-73, 13], [48, 35], [-99, -89], [-24, -96], [14, 15], [-57, 2], [-17, -3], [33, -13]]"
450,2,100,80,SAT,"[[-92, -52], [93, 36], [-87, -56], [-69, 94], [-7, 1], [-29, 28], [84, -21], [42, -88], [77, 39], [29, 6], [50, -46], [73, -36], [9, -62], [-80, -44], [-33, 24], [-42, 100], [78, -29], [-67, -73], [97, -11], [-35, 5], [60, -67], [-54, 87], [53, 4], [-18, 16], [-39, -43], [-80, 68], [-62, 94], [67, -24], [-51, 66], [88, 60], [19, -63], [-59, -42], [-17, -30], [-49, 41], [16, 26], [-54, -57], [51, 30], [-54, 44], [14, 75], [99, -100], [-32, -85], [-47, -41], [-31, 19], [-26, 47], [-48, -98], [16, 58], [50, 61], [-84, 69], [-31, 1], [56, 60], [-32, 65], [-30, -87], [79, 2], [-26, -3], [-20, 84], [61, 19], [15, -88], [-99, 60], [94, 19], [-9, -49], [-21, -84], [88, -10], [-81, 34], [21, -29], [47, -82], [38, 55], [53, -43], [-45, -96], [-96, -97], [-53, 41], [-21, 64], [100, -32], [-12, 8], [54, 22], [-60, -70], [20, -91], [-87, 20], [78, 68], [43, 95], [-45, -34]]"
451,2,100,80,SAT,"[[2, 78], [-100, -7], [-43, 37], [89, -14], [26, 92], [26, 96], [-41, -67], [61, -91], [58, -42], [-83, -36], [-68, 24], [20, 59], [-63, -2], [50, -64], [-29, -68], [-74, 9], [4, -30], [27, -44], [-51, 20], [43, -30], [-80, -83], [62, 49], [-73, 87], [73, -11], [75, -10], [-65, -84], [24, -52], [-98, -20], [54, -67], [-77, -35], [-31, -13], [-75, -66], [-94, -91], [87, -24], [-70, 22], [-74, 19], [85, -12], [-26, -27], [-48, 40], [6, 17], [31, -73], [17, -36], [-90, 3], [-10, -88], [-38, -49], [92, 44], [-74, 46], [-30, 56], [-16, 52], [-58, 14], [-17, -100], [100, 25], [14, 100], [32, -70], [60, -73], [27, -58], [63, 74], [-34, 89], [-45, -28], [-45, -13], [66, -9], [19, 17], [-70, 46], [-19, 53], [-69, 31], [-69, -61], [-46, -69], [26, 74], [-59, 25], [42, -52], [41, -66], [-63, 21], [-51, -38], [78, 45], [-74, 41], [-37, 41], [-28, 16], [93, -53], [-54, -21], [13, 64]]"
452,2,100,80,SAT,"[[30, 49], [44, -75], [70, -6], [-43, 81], [32, -18], [-69, 59], [61, -68], [-92, 43], [19, 84], [-45, 49], [84, 43], [9, 21], [53, -6], [36, 39], [-20, -70], [-28, -31], [91, -35], [-20, 27], [-15, 39], [-63, 89], [-23, 90], [-67, 38], [71, -50], [62, 48], [18, 92], [61, 67], [-99, -38], [78, 75], [-52, -88], [84, 24], [76, 37], [31, 30], [-15, -33], [35, -17], [66, -64], [87, -47], [76, -78], [92, 13], [88, -38], [-10, -42], [-26, -20], [38, 84], [41, -87], [29, 49], [-13, 3], [-38, -71], [-55, 30], [71, 4], [93, -53], [-1, -63], [-38, 78], [58, -64], [76, -15], [-11, 9], [3, -25], [-56, 56], [100, -85], [38, 48], [-85, -17], [-58, 81], [-34, -10], [-61, -37], [-99, 22], [3, -3], [-66, 72], [-11, -52], [4, -32], [38, 10], [76, -86], [-35, -85], [31, 17], [-53, 31], [-56, -75], [-83, 74], [19, 64], [76, 85], [55, 18], [32, -10], [50, -59], [-77, -98]]"
453,2,100,80,SAT,"[[-69, 45], [-19, 9], [28, -26], [71, 9], [76, 77], [-11, -80], [-18, 10], [-82, -72], [25, -48], [95, -81], [-46, 90], [-89, 10], [-60, -71], [-42, 15], [100, 39], [48, 63], [-49, -38], [-55, -13], [35, 20], [92, 34], [-36, 44], [-73, -38], [85, 2], [-63, -83], [90, 17], [-96, 82], [-52, 15], [13, 90], [44, -100], [19, 74], [46, 96], [33, 55], [47, -80], [16, -1], [13, -100], [86, 64], [-99, -63], [-13, 29], [63, 47], [6, -35], [-23, 55], [-26, -61], [53, 32], [61, 25], [-93, -73], [50, 94], [-49, 91], [10, 97], [-51, -32], [-54, 68], [-60, -30], [92, -8], [-73, -66], [-65, 22], [84, 44], [-82, 41], [50, 38], [-87, -39], [89, -1], [-18, -92], [54, 100], [82, 73], [-41, 39], [-99, -69], [94, -89], [99, -9], [-79, 13], [-30, 2], [-36, 62], [-90, 98], [23, 11], [29, 40], [96, -100], [-82, 81], [56, 88], [-92, -5], [-99, 16], [20, -67], [96, -9], [-92, 54]]"
454,2,100,80,SAT,"[[-23, -67], [-88, -40], [33, 16], [-14, 76], [66, 10], [86, 26], [58, -29], [-37, -96], [52, 61], [14, -60], [-17, 77], [-74, 5], [89, -12], [45, 73], [51, -82], [29, 56], [59, -96], [22, 35], [-73, -33], [-74, 79], [54, 50], [-82, 58], [-84, -41], [43, 89], [-100, 75], [-83, -83], [-34, -79], [-29, -4], [-65, 14], [42, 26], [-31, -26], [33, 82], [-35, 43], [-63, 55], [55, 35], [47, 1], [-21, 19], [-96, 68], [82, 51], [-28, 49], [-45, 89], [16, 41], [-7, -47], [32, -30], [33, -44], [-42, -60], [-63, -80], [2, -60], [36, 63], [-46, 65], [-10, -16], [-16, -19], [-54, -30], [17, 95], [-56, -55], [-92, 74], [83, -68], [47, 34], [-96, -71], [51, -86], [-5, -64], [-42, 25], [-6, -14], [1, 63], [28, 13], [40, 41], [78, 12], [86, -55], [-38, -67], [84, -86], [-79, -32], [44, 100], [64, -49], [22, -37], [-54, -65], [11, -2], [68, -19], [-67, 12], [-11, 1], [32, 98]]"
455,2,100,80,UNSAT,"[[22, 42], [88, -80], [88, 87], [-56, -41], [2, -75], [-18, -17], [-42, -73], [90, 82], [-64, -22], [42, -19], [41, -86], [-13, 80], [97, 80], [-47, 11], [-67, 97], [66, 97], [-33, 93], [-96, -94], [19, -88], [42, -93], [91, -75], [94, 33], [59, -14], [-7, -4], [63, 87], [-74, 75], [-48, 14], [-84, -17], [54, -98], [-30, -41], [-96, 27], [-41, 15], [78, -33], [-14, 48], [-24, -92], [5, 48], [-29, 54], [60, 88], [-91, 37], [96, 11], [-32, -93], [49, 92], [23, 92], [-52, -14], [-84, -29], [83, 77], [-33, -8], [-40, 38], [98, -40], [85, -60], [33, 25], [-9, 5], [-22, -60], [-17, 68], [31, 98], [8, -86], [54, -82], [24, 10], [-35, -51], [-73, -80], [-44, -55], [-27, -20], [-52, 34], [-18, 40], [65, -40], [78, 62], [-42, -42], [8, 14], [96, -79], [66, 30], [74, 62], [-55, 46], [-97, 38], [-61, -31], [23, 4], [-49, -1], [80, 78], [-64, -56], [2, -26], [80, 18]]"
456,2,100,80,SAT,"[[-49, -64], [-77, -3], [-83, -10], [38, 41], [61, 44], [13, -4], [21, 28], [-75, 62], [57, -94], [-83, -95], [-33, 16], [71, -80], [-27, 96], [54, 14], [62, -98], [34, -89], [60, 19], [14, -62], [-44, 35], [57, -68], [92, -42], [24, 80], [-74, 80], [61, -96], [-75, 48], [68, -57], [56, 61], [-21, -84], [21, -15], [15, 20], [22, 23], [26, -5], [77, -82], [50, 31], [-92, 80], [-29, 56], [-22, 90], [-36, -39], [-48, -13], [-47, -28], [-100, -10], [19, 36], [73, -62], [-77, 42], [22, 39], [51, -10], [-57, -54], [79, 34], [30, -52], [8, -64], [-72, 25], [92, 84], [-58, 16], [27, 66], [38, 13], [-83, -96], [-18, 42], [-74, 100], [44, 21], [-67, 66], [-59, 56], [41, 24], [-91, 100], [7, 79], [-71, 11], [80, 33], [-15, -4], [-61, -71], [-97, 59], [-59, 85], [90, 82], [-32, 3], [-59, -95], [4, -59], [87, 19], [-38, 54], [96, -77], [24, -75], [4, 74], [-11, -96]]"
457,2,100,80,SAT,"[[24, 28], [9, 85], [86, 36], [87, 35], [33, 90], [-6, 93], [-15, 80], [9, -49], [-98, -33], [-80, 46], [-18, 23], [-55, 81], [59, -31], [-14, -44], [86, 71], [-54, -52], [96, -27], [-38, 55], [91, -65], [12, 46], [65, 64], [91, -97], [-92, -89], [-14, -98], [-77, -25], [-42, 21], [27, -78], [-3, -76], [-20, 45], [34, 24], [68, 56], [63, 43], [55, 98], [83, -25], [-69, -11], [-89, -29], [-50, 32], [76, 75], [32, 61], [-98, 51], [56, -34], [-6, 29], [8, -37], [-10, 2], [95, -32], [35, 88], [-8, 38], [85, 91], [-92, -23], [71, 41], [-33, 12], [14, -45], [-20, 19], [-2, 99], [-15, 41], [73, -78], [-5, 41], [76, 32], [36, 31], [-43, 58], [-23, -5], [14, -31], [28, 76], [48, 89], [-5, 14], [89, -15], [21, 51], [83, 64], [-81, 14], [59, 60], [71, 56], [69, -28], [4, 50], [14, -9], [-86, -29], [54, 79], [-20, 15], [54, 9], [-14, 18], [31, 46]]"
458,2,100,80,SAT,"[[2, -18], [-98, 61], [-44, 25], [64, 4], [50, 21], [71, 70], [87, 22], [-24, -52], [38, 93], [-72, 62], [9, 20], [-86, -53], [-45, 8], [-26, -16], [66, -67], [-74, -61], [-45, 55], [72, 98], [87, 1], [-45, -47], [-2, -91], [63, -24], [-21, -51], [-87, 98], [-55, -49], [64, 34], [3, 64], [46, 38], [-38, -97], [-39, 81], [65, -91], [-59, -37], [19, 68], [77, 42], [94, -59], [-62, 87], [13, -96], [-50, -19], [-38, 69], [19, 31], [-15, 80], [2, 47], [99, 30], [19, -94], [18, -92], [19, -74], [21, -64], [58, 34], [-79, 38], [51, 48], [-97, -72], [78, -80], [-39, -4], [29, 69], [51, 68], [86, 22], [-64, -73], [-56, 10], [17, -63], [-12, 58], [-67, 46], [30, 77], [-65, -93], [-57, 47], [-27, -52], [99, 68], [-97, -31], [10, -72], [-19, 58], [-96, 47], [-78, 82], [-38, 15], [-17, -29], [-44, 8], [-20, 56], [74, 73], [21, 59], [19, 42], [-73, 54], [71, 2]]"
459,2,100,80,SAT,"[[-7, -76], [74, -16], [53, 11], [-98, 52], [-46, 87], [44, 37], [-19, -72], [98, -65], [2, 16], [77, 28], [-79, 78], [4, 92], [-37, 81], [-62, 89], [76, -35], [-83, -70], [2, 66], [-74, 92], [-40, 27], [86, -53], [-39, -92], [-16, 65], [-14, -78], [-67, -72], [-10, 80], [93, -36], [-58, 33], [56, -64], [86, -4], [-6, 60], [2, -32], [-9, 50], [49, 1], [84, -87], [-46, 47], [42, 50], [4, 10], [39, -20], [-78, -54], [-21, 78], [14, -53], [-8, -20], [88, 13], [36, -89], [-34, -25], [-87, -63], [-98, -6], [92, -79], [-91, 60], [-31, -94], [-32, -91], [22, 21], [98, 39], [-98, -48], [77, -88], [-70, -13], [-23, -52], [68, 84], [95, -99], [-19, -17], [40, -52], [-99, 75], [20, 77], [23, 28], [-64, -77], [97, -12], [-11, 63], [66, 80], [-49, -82], [-90, -63], [80, -100], [56, -95], [-43, -92], [55, -4], [-74, -36], [18, -87], [39, -73], [33, 40], [-84, 95], [-33, 43]]"
460,2,100,80,SAT,"[[53, 15], [95, 66], [-71, 74], [-13, 54], [-56, 67], [-40, -27], [-52, -14], [-71, 73], [-17, -27], [19, 33], [37, 48], [3, -78], [100, 14], [18, 8], [-65, 84], [37, -1], [95, -85], [-42, -88], [39, 34], [-51, -80], [53, -54], [-48, -95], [-20, -4], [23, -69], [-14, -4], [-44, 21], [-48, -31], [93, 50], [91, 23], [-59, 43], [74, -61], [63, 99], [-13, 100], [37, -44], [93, -58], [56, 89], [51, 7], [61, 93], [-64, 85], [49, 30], [12, 51], [-65, 39], [52, 76], [58, -62], [89, 36], [-61, 76], [61, 92], [48, 70], [95, -69], [-12, -77], [74, 37], [68, 2], [2, -56], [11, -51], [-8, -63], [-73, 1], [57, -43], [-41, 70], [79, -52], [-22, 37], [-17, 70], [63, 51], [12, -55], [66, 8], [37, 20], [47, 94], [8, 34], [78, 55], [-5, -17], [67, 78], [-55, 35], [-40, -3], [7, -50], [-93, 66], [79, 60], [-44, -67], [18, 55], [-77, -32], [-74, -93], [79, 51]]"
461,2,100,80,SAT,"[[43, -9], [-68, -13], [-15, -50], [-27, -65], [45, 83], [-80, 91], [22, -76], [26, -25], [-92, -67], [90, -51], [100, -67], [-98, 34], [-49, -43], [-87, 13], [35, -1], [-41, 64], [-16, 86], [-1, -58], [-32, 58], [86, 42], [-46, 91], [-98, -59], [63, 100], [-66, -3], [28, 22], [-30, 13], [16, -29], [-85, 88], [-49, -13], [49, 8], [-25, -53], [-12, 83], [-6, 7], [-27, 97], [42, 37], [-37, 21], [-17, -8], [-66, -78], [-40, 55], [-32, 57], [-32, 89], [-2, -42], [3, -77], [44, -55], [65, 95], [44, 90], [23, 38], [91, 76], [-28, 93], [-22, 6], [-39, 20], [-56, -76], [-78, -81], [-66, 72], [-43, 80], [-79, -100], [69, 6], [-77, -84], [-74, 50], [86, -92], [-62, -55], [-33, 37], [-27, -70], [25, -33], [-19, 6], [18, 73], [-51, 97], [-31, -43], [83, 89], [86, -87], [-74, -64], [-40, -45], [47, 62], [52, 42], [-10, -64], [96, -48], [-58, 27], [12, 66], [-87, 68], [-48, 2]]"
